studentId,courseId,grade,term,year,attemptNo
STU0102,CRS040,67.1,Fall,2023,1
STU0102,CRS010,58.5,Spring,2024,1
STU0102,CRS006,69.4,Summer,2025,1
STU0102,CRS035,68.0,Summer,2024,1
STU0102,CRS011,65.2,Fall,2024,1
STU0103,CRS001,68.2,Fall,2025,1
STU0103,CRS011,76.2,Spring,2025,1
STU0103,CRS022,65.5,Fall,2023,1
STU0103,CRS013,52.9,Spring,2024,1
STU0103,CRS010,76.2,Spring,2025,1
STU0103,CRS017,52.6,Fall,2024,1
STU0103,CRS008,77.2,Summer,2025,1
STU0103,CRS021,81.3,Summer,2023,1
STU0103,CRS028,48.1,Spring,2024,1
STU0103,CRS003,56.6,Summer,2024,1
STU0103,CRS035,58.5,Fall,2024,1
STU0103,CRS009,72.4,Summer,2023,1
STU0104,CRS033,70.5,Spring,2023,1
STU0104,CRS036,72.9,Spring,2023,1
STU0104,CRS027,66.3,Summer,2025,1
STU0104,CRS026,59.4,Summer,2023,1
STU0104,CRS021,67.0,Fall,2025,1
STU0104,CRS025,72.5,Summer,2023,1
STU0104,CRS038,69.7,Fall,2023,1
STU0104,CRS004,69.8,Fall,2023,1
STU0104,CRS012,78.8,Spring,2024,1
STU0104,CRS003,58.5,Spring,2023,1
STU0104,CRS039,74.4,Fall,2023,1
STU0104,CRS017,83.1,Summer,2025,1
STU0104,CRS035,52.5,Summer,2025,1
STU0104,CRS040,70.4,Spring,2023,1
STU0104,CRS008,65.7,Spring,2023,1
STU0104,CRS029,65.5,Spring,2025,1
STU0105,CRS015,58.7,Spring,2024,1
STU0105,CRS034,48.8,Fall,2025,1
STU0105,CRS003,82.6,Spring,2023,1
STU0105,CRS030,81.8,Summer,2025,1
STU0105,CRS040,81.1,Fall,2023,1
STU0105,CRS035,62.1,Fall,2025,1
STU0105,CRS022,73.7,Fall,2024,1
STU0105,CRS025,79.3,Fall,2024,1
STU0105,CRS014,77.7,Spring,2024,1
STU0105,CRS027,63.1,Spring,2023,1
STU0105,CRS019,50.0,Summer,2024,1
STU0105,CRS001,74.5,Fall,2024,1
STU0105,CRS021,82.2,Fall,2024,1
STU0106,CRS017,78.8,Summer,2024,1
STU0106,CRS038,66.0,Summer,2025,1
STU0106,CRS011,73.9,Fall,2024,1
STU0106,CRS027,56.9,Spring,2025,1
STU0106,CRS003,87.4,Spring,2023,1
STU0106,CRS039,66.0,Summer,2025,1
STU0106,CRS040,75.6,Fall,2023,1
STU0106,CRS030,80.9,Fall,2024,1
STU0106,CRS018,70.8,Fall,2023,1
STU0106,CRS009,71.9,Summer,2024,1
STU0106,CRS033,73.1,Summer,2025,1
STU0106,CRS034,66.0,Fall,2024,1
STU0106,CRS024,66.6,Fall,2025,1
STU0106,CRS022,70.9,Spring,2025,1
STU0106,CRS010,87.6,Summer,2024,1
STU0106,CRS013,66.7,Fall,2023,1
STU0107,CRS025,66.2,Summer,2023,1
STU0107,CRS017,71.3,Spring,2024,1
STU0107,CRS030,95.5,Fall,2023,1
STU0107,CRS016,50.6,Summer,2024,1
STU0107,CRS021,71.2,Fall,2023,1
STU0107,CRS012,49.6,Fall,2025,1
STU0107,CRS004,56.9,Spring,2025,1
STU0107,CRS006,67.0,Spring,2024,1
STU0107,CRS014,61.6,Summer,2023,1
STU0107,CRS022,67.1,Summer,2023,1
STU0108,CRS001,69.3,Summer,2023,1
STU0108,CRS008,77.1,Summer,2024,1
STU0108,CRS003,71.7,Fall,2025,1
STU0108,CRS022,84.4,Summer,2023,1
STU0108,CRS013,68.6,Spring,2025,1
STU0108,CRS009,72.3,Fall,2023,1
STU0108,CRS039,83.6,Spring,2024,1
STU0108,CRS005,76.8,Spring,2024,1
STU0108,CRS006,77.9,Summer,2025,1
STU0108,CRS040,62.0,Spring,2024,1
STU0108,CRS024,59.9,Spring,2024,1
STU0108,CRS010,70.1,Fall,2023,1
STU0108,CRS037,70.0,Fall,2023,1
STU0108,CRS014,78.7,Summer,2023,1
STU0108,CRS027,76.8,Fall,2023,1
STU0108,CRS019,67.6,Fall,2024,1
STU0109,CRS035,68.0,Spring,2024,1
STU0109,CRS001,59.7,Spring,2023,1
STU0109,CRS028,49.2,Summer,2024,1
STU0109,CRS040,71.8,Fall,2024,1
STU0109,CRS008,49.2,Spring,2024,1
STU0109,CRS026,52.6,Spring,2023,1
STU0109,CRS003,64.0,Fall,2023,1
STU0109,CRS023,57.3,Summer,2024,1
STU0109,CRS027,71.0,Summer,2025,1
STU0109,CRS014,68.9,Summer,2023,1
STU0109,CRS009,87.9,Fall,2024,1
STU0109,CRS022,79.9,Fall,2023,1
STU0109,CRS037,82.6,Summer,2023,1
STU0109,CRS025,74.8,Spring,2024,1
STU0109,CRS021,71.4,Summer,2023,1
STU0110,CRS031,70.6,Summer,2024,1
STU0110,CRS007,71.6,Spring,2023,1
STU0110,CRS037,64.6,Fall,2024,1
STU0110,CRS021,76.5,Spring,2025,1
STU0110,CRS013,70.2,Summer,2025,1
STU0110,CRS001,56.3,Fall,2023,1
STU0110,CRS010,83.0,Spring,2023,1
STU0110,CRS033,69.6,Fall,2023,1
STU0110,CRS040,68.5,Fall,2023,1
STU0110,CRS005,75.4,Fall,2023,1
STU0111,CRS020,74.1,Fall,2024,1
STU0111,CRS033,65.8,Spring,2025,1
STU0111,CRS025,77.0,Summer,2025,1
STU0111,CRS028,55.5,Fall,2025,1
STU0111,CRS036,64.4,Summer,2024,1
STU0111,CRS024,65.6,Fall,2023,1
STU0111,CRS010,89.8,Fall,2023,1
STU0111,CRS004,71.2,Summer,2024,1
STU0111,CRS003,72.2,Fall,2023,1
STU0111,CRS009,65.5,Spring,2023,1
STU0112,CRS025,79.1,Fall,2024,1
STU0112,CRS009,82.7,Fall,2023,1
STU0112,CRS040,58.9,Summer,2024,1
STU0112,CRS004,78.7,Summer,2024,1
STU0112,CRS034,63.7,Spring,2023,1
STU0112,CRS023,40.0,Spring,2025,1
STU0112,CRS010,51.5,Spring,2023,1
STU0112,CRS030,60.0,Spring,2023,1
STU0112,CRS003,77.7,Fall,2024,1
STU0112,CRS031,61.9,Spring,2024,1
STU0112,CRS005,74.8,Fall,2023,1
STU0112,CRS011,88.7,Summer,2025,1
STU0112,CRS037,66.5,Summer,2023,1
STU0112,CRS028,67.9,Summer,2024,1
STU0112,CRS026,76.8,Spring,2024,1
STU0112,CRS014,66.4,Summer,2024,1
STU0113,CRS009,63.2,Fall,2023,1
STU0113,CRS040,69.3,Spring,2024,1
STU0113,CRS027,60.9,Fall,2024,1
STU0113,CRS024,95.4,Fall,2025,1
STU0113,CRS001,72.5,Summer,2023,1
STU0113,CRS008,87.1,Summer,2025,1
STU0113,CRS025,69.8,Fall,2024,1
STU0113,CRS015,69.6,Summer,2024,1
STU0113,CRS038,57.4,Spring,2025,1
STU0113,CRS030,65.7,Spring,2024,1
STU0113,CRS017,75.3,Summer,2025,1
STU0114,CRS009,75.7,Spring,2024,1
STU0114,CRS010,93.3,Spring,2023,1
STU0114,CRS024,79.3,Fall,2024,1
STU0114,CRS017,89.9,Summer,2023,1
STU0114,CRS037,55.7,Fall,2024,1
STU0114,CRS014,63.1,Fall,2024,1
STU0114,CRS016,65.2,Summer,2024,1
STU0114,CRS008,51.9,Summer,2023,1
STU0114,CRS030,88.8,Fall,2023,1
STU0114,CRS021,65.7,Fall,2025,1
STU0115,CRS005,67.7,Fall,2024,1
STU0115,CRS025,54.4,Summer,2025,1
STU0115,CRS031,48.5,Fall,2023,1
STU0115,CRS030,93.2,Summer,2024,1
STU0115,CRS012,67.4,Spring,2023,1
STU0115,CRS009,71.4,Fall,2023,1
STU0115,CRS017,68.5,Summer,2024,1
STU0115,CRS022,72.5,Summer,2025,1
STU0115,CRS038,78.0,Spring,2025,1
STU0115,CRS036,57.2,Fall,2025,1
STU0116,CRS039,79.9,Summer,2024,1
STU0116,CRS030,82.8,Summer,2025,1
STU0116,CRS025,78.6,Fall,2025,1
STU0116,CRS026,58.9,Fall,2024,1
STU0116,CRS013,70.9,Summer,2024,1
STU0116,CRS008,73.6,Fall,2024,1
STU0116,CRS011,62.5,Fall,2023,1
STU0116,CRS009,75.9,Fall,2023,1
STU0116,CRS027,72.2,Summer,2023,1
STU0117,CRS017,72.8,Fall,2025,1
STU0117,CRS008,76.0,Spring,2023,1
STU0117,CRS021,89.2,Spring,2025,1
STU0117,CRS006,62.1,Fall,2023,1
STU0117,CRS027,75.6,Spring,2025,1
STU0117,CRS039,77.7,Fall,2024,1
STU0117,CRS037,55.5,Fall,2023,1
STU0117,CRS004,70.9,Fall,2025,1
STU0117,CRS002,82.7,Summer,2023,1
STU0117,CRS029,55.6,Fall,2025,1
STU0117,CRS030,78.1,Spring,2023,1
STU0117,CRS035,57.5,Spring,2025,1
STU0117,CRS003,56.8,Summer,2024,1
STU0117,CRS026,76.3,Summer,2023,1
STU0117,CRS014,61.1,Spring,2024,1
STU0118,CRS013,77.2,Spring,2023,1
STU0118,CRS003,64.6,Fall,2025,1
STU0118,CRS037,97.5,Spring,2025,1
STU0118,CRS012,60.1,Spring,2025,1
STU0118,CRS040,83.9,Spring,2023,1
STU0118,CRS039,66.0,Summer,2025,1
STU0118,CRS006,93.7,Summer,2025,1
STU0118,CRS028,74.1,Spring,2023,1
STU0118,CRS024,62.2,Summer,2025,1
STU0118,CRS025,66.6,Fall,2024,1
STU0119,CRS014,75.6,Spring,2025,1
STU0119,CRS001,73.3,Summer,2024,1
STU0119,CRS020,72.5,Fall,2023,1
STU0119,CRS039,73.9,Summer,2023,1
STU0119,CRS010,71.3,Summer,2025,1
STU0119,CRS019,58.0,Spring,2025,1
STU0119,CRS008,59.1,Fall,2023,1
STU0119,CRS003,72.7,Summer,2024,1
STU0119,CRS030,72.1,Summer,2023,1
STU0120,CRS022,95.1,Summer,2025,1
STU0120,CRS004,69.3,Fall,2024,1
STU0120,CRS007,99.1,Fall,2024,1
STU0120,CRS039,70.3,Summer,2023,1
STU0120,CRS030,72.8,Fall,2024,1
STU0120,CRS038,66.6,Spring,2023,1
STU0120,CRS037,82.9,Summer,2023,1
STU0120,CRS025,80.2,Summer,2025,1
STU0120,CRS016,65.7,Summer,2025,1
STU0120,CRS001,91.2,Spring,2024,1
STU0120,CRS003,74.8,Fall,2024,1
STU0120,CRS005,75.7,Fall,2023,1
STU0120,CRS014,64.7,Summer,2023,1
STU0120,CRS027,71.2,Spring,2024,1
STU0120,CRS031,59.5,Fall,2025,1
STU0121,CRS017,61.4,Fall,2023,1
STU0121,CRS005,65.8,Spring,2024,1
STU0121,CRS021,59.2,Summer,2024,1
STU0121,CRS004,51.3,Fall,2024,1
STU0121,CRS008,90.2,Spring,2024,1
STU0121,CRS006,77.5,Spring,2025,1
STU0121,CRS039,82.4,Spring,2023,1
STU0121,CRS011,66.6,Spring,2025,1
STU0121,CRS014,73.6,Summer,2025,1
STU0121,CRS012,45.8,Fall,2023,1
STU0121,CRS037,79.8,Spring,2023,1
STU0122,CRS010,72.6,Fall,2024,1
STU0122,CRS019,75.1,Fall,2024,1
STU0122,CRS001,58.6,Spring,2023,1
STU0122,CRS033,71.8,Fall,2024,1
STU0122,CRS004,73.8,Fall,2024,1
STU0122,CRS011,53.2,Fall,2025,1
STU0122,CRS022,70.3,Fall,2025,1
STU0122,CRS002,80.2,Fall,2024,1
STU0122,CRS003,65.2,Summer,2025,1
STU0122,CRS027,61.3,Spring,2025,1
STU0122,CRS016,81.4,Fall,2024,1
STU0122,CRS013,67.7,Summer,2023,1
STU0123,CRS004,55.0,Summer,2024,1
STU0123,CRS025,83.9,Fall,2023,1
STU0123,CRS001,92.7,Fall,2024,1
STU0123,CRS010,85.8,Fall,2023,1
STU0123,CRS008,85.9,Spring,2025,1
STU0123,CRS017,71.1,Summer,2025,1
STU0123,CRS006,54.0,Summer,2025,1
STU0123,CRS021,50.0,Spring,2025,1
STU0123,CRS016,69.4,Spring,2024,1
STU0124,CRS039,67.8,Fall,2023,1
STU0124,CRS012,73.9,Fall,2024,1
STU0124,CRS010,86.8,Summer,2025,1
STU0124,CRS040,76.0,Spring,2023,1
STU0124,CRS029,78.3,Fall,2024,1
STU0124,CRS002,55.5,Fall,2024,1
STU0124,CRS003,80.5,Fall,2024,1
STU0124,CRS001,61.9,Summer,2025,1
STU0124,CRS024,73.0,Summer,2024,1
STU0124,CRS037,78.8,Fall,2023,1
STU0125,CRS028,61.3,Fall,2023,1
STU0125,CRS033,75.0,Fall,2025,1
STU0125,CRS024,42.9,Spring,2023,1
STU0125,CRS035,69.4,Spring,2023,1
STU0125,CRS015,63.9,Spring,2024,1
STU0125,CRS020,56.8,Spring,2024,1
STU0125,CRS009,84.8,Summer,2024,1
STU0125,CRS039,69.3,Fall,2025,1
STU0125,CRS010,74.0,Summer,2024,1
STU0125,CRS001,66.6,Fall,2024,1
STU0125,CRS014,51.6,Spring,2024,1
STU0125,CRS021,57.1,Fall,2024,1
STU0125,CRS037,85.8,Fall,2024,1
STU0125,CRS011,45.1,Spring,2024,1
STU0125,CRS019,61.5,Spring,2023,1
STU0125,CRS013,63.8,Spring,2025,1
STU0126,CRS019,60.4,Fall,2023,1
STU0126,CRS027,73.2,Summer,2025,1
STU0126,CRS026,78.2,Fall,2023,1
STU0126,CRS012,70.8,Summer,2024,1
STU0126,CRS013,63.4,Summer,2024,1
STU0126,CRS023,64.1,Summer,2023,1
STU0126,CRS024,77.9,Summer,2023,1
STU0126,CRS025,92.4,Spring,2025,1
STU0126,CRS005,82.4,Spring,2025,1
STU0126,CRS015,76.8,Summer,2024,1
STU0126,CRS037,100.0,Summer,2023,1
STU0127,CRS022,56.3,Spring,2024,1
STU0127,CRS009,75.9,Fall,2024,1
STU0127,CRS027,68.7,Summer,2023,1
STU0127,CRS039,83.4,Summer,2025,1
STU0127,CRS017,79.3,Summer,2025,1
STU0127,CRS010,83.6,Summer,2025,1
STU0127,CRS006,76.5,Fall,2023,1
STU0127,CRS040,71.2,Spring,2023,1
STU0127,CRS001,63.7,Fall,2023,1
STU0127,CRS030,75.6,Fall,2023,1
STU0127,CRS037,71.4,Fall,2024,1
STU0127,CRS003,69.1,Fall,2025,1
STU0128,CRS004,67.4,Spring,2023,1
STU0128,CRS025,80.1,Summer,2023,1
STU0128,CRS006,62.5,Summer,2024,1
STU0128,CRS020,69.5,Spring,2025,1
STU0128,CRS003,42.4,Fall,2023,1
STU0128,CRS011,60.0,Spring,2025,1
STU0128,CRS009,67.8,Spring,2025,1
STU0128,CRS024,61.2,Spring,2024,1
STU0128,CRS032,67.5,Summer,2024,1
STU0128,CRS035,68.2,Fall,2025,1
STU0128,CRS013,45.2,Summer,2025,1
STU0128,CRS015,77.2,Summer,2024,1
STU0128,CRS007,58.5,Fall,2024,1
STU0128,CRS022,77.3,Fall,2023,1
STU0128,CRS005,59.2,Summer,2025,1
STU0128,CRS038,69.9,Summer,2023,1
STU0129,CRS027,64.2,Fall,2025,1
STU0129,CRS030,72.5,Fall,2024,1
STU0129,CRS013,79.0,Summer,2024,1
STU0129,CRS033,93.8,Spring,2024,1
STU0129,CRS022,65.7,Spring,2025,1
STU0129,CRS001,69.7,Spring,2025,1
STU0129,CRS040,76.9,Summer,2024,1
STU0129,CRS031,60.6,Fall,2023,1
STU0129,CRS038,67.6,Spring,2024,1
STU0130,CRS024,81.9,Fall,2025,1
STU0130,CRS011,51.0,Summer,2025,1
STU0130,CRS012,50.9,Summer,2024,1
STU0130,CRS039,79.7,Fall,2024,1
STU0130,CRS017,86.9,Spring,2025,1
STU0130,CRS022,77.3,Fall,2023,1
STU0130,CRS016,66.4,Summer,2024,1
STU0130,CRS034,44.6,Spring,2024,1
STU0130,CRS037,51.0,Fall,2024,1
STU0130,CRS021,69.7,Spring,2024,1
STU0130,CRS014,62.2,Spring,2024,1
STU0131,CRS030,82.0,Summer,2025,1
STU0131,CRS015,72.3,Fall,2023,1
STU0131,CRS035,93.6,Fall,2024,1
STU0131,CRS016,77.7,Summer,2024,1
STU0131,CRS022,56.3,Spring,2024,1
STU0131,CRS001,84.4,Summer,2024,1
STU0131,CRS025,71.4,Summer,2025,1
STU0131,CRS028,69.3,Fall,2023,1
STU0131,CRS019,61.4,Spring,2023,1
STU0131,CRS034,74.9,Spring,2025,1
STU0132,CRS022,79.4,Spring,2025,1
STU0132,CRS030,91.6,Spring,2023,1
STU0132,CRS021,75.6,Summer,2023,1
STU0132,CRS036,79.4,Fall,2024,1
STU0132,CRS005,63.5,Summer,2025,1
STU0132,CRS015,77.4,Spring,2023,1
STU0132,CRS020,63.6,Summer,2025,1
STU0132,CRS017,67.9,Fall,2023,1
STU0132,CRS007,75.5,Fall,2023,1
STU0132,CRS035,69.8,Fall,2023,1
STU0132,CRS019,54.1,Fall,2024,1
STU0132,CRS002,53.8,Fall,2024,1
STU0132,CRS001,56.6,Summer,2023,1
STU0132,CRS016,71.7,Spring,2024,1
STU0133,CRS005,81.7,Spring,2025,1
STU0133,CRS035,85.6,Spring,2025,1
STU0133,CRS022,79.7,Fall,2025,1
STU0133,CRS013,73.5,Fall,2023,1
STU0133,CRS021,69.3,Spring,2024,1
STU0133,CRS011,63.8,Summer,2024,1
STU0133,CRS033,60.9,Fall,2024,1
STU0133,CRS019,64.6,Summer,2025,1
STU0133,CRS038,67.8,Spring,2024,1
STU0133,CRS024,74.8,Fall,2024,1
STU0133,CRS028,82.6,Summer,2025,1
STU0133,CRS020,64.6,Fall,2024,1
STU0133,CRS037,81.2,Fall,2024,1
STU0133,CRS008,82.4,Fall,2023,1
STU0133,CRS040,68.3,Summer,2023,1
STU0133,CRS031,66.7,Fall,2025,1
STU0134,CRS015,67.1,Fall,2025,1
STU0134,CRS029,72.8,Fall,2024,1
STU0134,CRS037,65.9,Summer,2024,1
STU0134,CRS033,75.4,Summer,2023,1
STU0134,CRS019,63.1,Summer,2023,1
STU0134,CRS031,44.9,Spring,2023,1
STU0134,CRS011,57.0,Summer,2023,1
STU0134,CRS013,91.5,Summer,2023,1
STU0134,CRS003,73.2,Fall,2024,1
STU0134,CRS002,61.8,Summer,2024,1
STU0134,CRS040,57.2,Summer,2025,1
STU0134,CRS036,61.7,Summer,2024,1
STU0134,CRS039,96.2,Spring,2024,1
STU0134,CRS017,68.3,Spring,2024,1
STU0134,CRS010,85.9,Spring,2023,1
STU0134,CRS006,74.1,Spring,2024,1
STU0135,CRS039,58.6,Summer,2025,1
STU0135,CRS024,81.7,Summer,2024,1
STU0135,CRS010,78.3,Summer,2023,1
STU0135,CRS017,68.1,Fall,2025,1
STU0135,CRS034,73.7,Summer,2024,1
STU0135,CRS026,71.6,Summer,2025,1
STU0135,CRS022,64.1,Summer,2025,1
STU0135,CRS037,78.4,Spring,2024,1
STU0135,CRS025,75.9,Summer,2023,1
STU0135,CRS008,59.0,Spring,2023,1
STU0135,CRS005,71.3,Spring,2024,1
STU0135,CRS016,83.6,Summer,2024,1
STU0135,CRS021,85.2,Spring,2024,1
STU0135,CRS001,77.6,Summer,2025,1
STU0135,CRS032,56.9,Summer,2024,1
STU0136,CRS011,72.7,Fall,2023,1
STU0136,CRS009,93.5,Summer,2023,1
STU0136,CRS012,64.2,Fall,2025,1
STU0136,CRS003,68.8,Spring,2025,1
STU0136,CRS007,70.9,Spring,2025,1
STU0136,CRS016,87.1,Fall,2025,1
STU0136,CRS037,61.0,Fall,2025,1
STU0136,CRS036,66.8,Spring,2024,1
STU0136,CRS027,67.0,Spring,2024,1
STU0136,CRS013,62.3,Spring,2024,1
STU0137,CRS012,78.1,Summer,2023,1
STU0137,CRS022,80.3,Summer,2025,1
STU0137,CRS010,80.4,Summer,2023,1
STU0137,CRS003,75.9,Spring,2025,1
STU0137,CRS030,70.5,Summer,2023,1
STU0137,CRS008,65.8,Summer,2025,1
STU0137,CRS017,65.6,Summer,2024,1
STU0137,CRS019,55.7,Summer,2024,1
STU0137,CRS004,71.8,Summer,2024,1
STU0137,CRS013,82.7,Fall,2025,1
STU0137,CRS039,68.6,Summer,2023,1
STU0137,CRS024,75.9,Spring,2023,1
STU0137,CRS015,64.3,Spring,2023,1
STU0137,CRS001,73.7,Summer,2024,1
STU0137,CRS027,60.7,Summer,2025,1
STU0138,CRS030,54.6,Fall,2025,1
STU0138,CRS036,79.4,Spring,2025,1
STU0138,CRS040,71.7,Fall,2023,1
STU0138,CRS035,60.3,Spring,2023,1
STU0138,CRS034,71.9,Summer,2024,1
STU0138,CRS029,51.4,Spring,2024,1
STU0138,CRS033,89.2,Spring,2024,1
STU0138,CRS039,76.7,Summer,2024,1
STU0138,CRS019,79.9,Spring,2023,1
STU0138,CRS025,80.3,Spring,2023,1
STU0138,CRS021,82.7,Summer,2025,1
STU0138,CRS017,72.8,Summer,2025,1
STU0138,CRS026,76.3,Fall,2024,1
STU0138,CRS024,81.6,Fall,2025,1
STU0138,CRS037,79.4,Fall,2025,1
STU0139,CRS020,49.2,Spring,2025,1
STU0139,CRS003,69.5,Spring,2024,1
STU0139,CRS028,57.2,Fall,2023,1
STU0139,CRS010,63.5,Fall,2023,1
STU0139,CRS036,72.2,Spring,2024,1
STU0139,CRS011,71.1,Summer,2024,1
STU0139,CRS009,84.3,Fall,2024,1
STU0139,CRS022,78.1,Summer,2023,1
STU0140,CRS040,56.4,Fall,2024,1
STU0140,CRS013,80.6,Spring,2025,1
STU0140,CRS003,61.5,Fall,2024,1
STU0140,CRS010,67.8,Summer,2023,1
STU0140,CRS032,64.1,Fall,2024,1
STU0140,CRS020,62.4,Spring,2023,1
STU0140,CRS025,59.5,Fall,2025,1
STU0140,CRS039,72.1,Fall,2024,1
STU0140,CRS027,66.1,Fall,2023,1
STU0140,CRS033,64.6,Summer,2024,1
STU0140,CRS017,62.4,Summer,2024,1
STU0140,CRS024,76.6,Spring,2024,1
STU0140,CRS004,60.9,Spring,2024,1
STU0140,CRS029,62.4,Fall,2023,1
STU0140,CRS037,77.2,Summer,2023,1
STU0141,CRS025,74.6,Summer,2024,1
STU0141,CRS031,61.3,Fall,2024,1
STU0141,CRS016,73.8,Summer,2023,1
STU0141,CRS010,82.2,Fall,2025,1
STU0141,CRS001,82.5,Fall,2025,1
STU0141,CRS009,70.0,Summer,2023,1
STU0141,CRS012,85.3,Fall,2025,1
STU0141,CRS008,73.9,Spring,2024,1
STU0141,CRS011,75.5,Fall,2023,1
STU0142,CRS015,49.9,Spring,2025,1
STU0142,CRS017,76.5,Summer,2024,1
STU0142,CRS010,100.0,Fall,2023,1
STU0142,CRS027,63.3,Fall,2024,1
STU0142,CRS035,58.1,Spring,2024,1
STU0142,CRS030,87.2,Summer,2025,1
STU0142,CRS025,67.5,Summer,2025,1
STU0142,CRS021,81.4,Spring,2024,1
STU0142,CRS001,67.6,Summer,2023,1
STU0142,CRS029,57.9,Spring,2024,1
STU0142,CRS022,70.6,Spring,2023,1
STU0142,CRS013,78.4,Fall,2024,1
STU0142,CRS039,73.3,Fall,2023,1
STU0143,CRS024,78.9,Fall,2025,1
STU0143,CRS039,89.9,Fall,2023,1
STU0143,CRS020,72.5,Summer,2023,1
STU0143,CRS030,65.8,Summer,2025,1
STU0143,CRS027,53.6,Fall,2023,1
STU0143,CRS009,75.2,Spring,2025,1
STU0143,CRS011,71.7,Summer,2023,1
STU0143,CRS017,81.1,Spring,2025,1
STU0143,CRS010,63.4,Spring,2025,1
STU0143,CRS014,58.7,Summer,2023,1
STU0143,CRS015,71.6,Summer,2023,1
STU0143,CRS006,69.9,Summer,2023,1
STU0144,CRS024,56.6,Summer,2023,1
STU0144,CRS018,73.3,Fall,2025,1
STU0144,CRS014,49.2,Fall,2024,1
STU0144,CRS009,62.4,Spring,2024,1
STU0144,CRS005,80.4,Fall,2025,1
STU0144,CRS006,70.1,Spring,2024,1
STU0144,CRS040,66.4,Summer,2023,1
STU0144,CRS016,59.3,Fall,2025,1
STU0144,CRS001,68.2,Summer,2025,1
STU0144,CRS039,75.6,Fall,2024,1
STU0144,CRS028,77.0,Spring,2025,1
STU0144,CRS036,40.0,Fall,2025,1
STU0144,CRS029,55.9,Summer,2024,1
STU0145,CRS006,73.0,Summer,2025,1
STU0145,CRS008,73.4,Summer,2023,1
STU0145,CRS033,88.6,Spring,2023,1
STU0145,CRS027,64.0,Summer,2025,1
STU0145,CRS021,81.0,Summer,2023,1
STU0145,CRS014,86.1,Spring,2023,1
STU0145,CRS026,73.2,Fall,2024,1
STU0145,CRS035,64.7,Fall,2025,1
STU0146,CRS011,64.8,Fall,2024,1
STU0146,CRS021,65.2,Summer,2023,1
STU0146,CRS022,70.7,Spring,2025,1
STU0146,CRS025,58.0,Spring,2024,1
STU0146,CRS017,69.3,Fall,2023,1
STU0146,CRS009,76.0,Summer,2024,1
STU0146,CRS036,83.3,Fall,2025,1
STU0146,CRS013,68.7,Spring,2024,1
STU0146,CRS038,46.3,Fall,2023,1
STU0146,CRS024,70.5,Fall,2025,1
STU0146,CRS035,96.2,Fall,2023,1
STU0147,CRS003,75.0,Summer,2025,1
STU0147,CRS008,71.8,Spring,2023,1
STU0147,CRS024,62.1,Fall,2025,1
STU0147,CRS037,66.3,Fall,2025,1
STU0147,CRS009,66.9,Summer,2023,1
STU0147,CRS036,58.0,Spring,2025,1
STU0147,CRS011,70.2,Fall,2024,1
STU0147,CRS017,59.0,Spring,2024,1
STU0147,CRS039,78.8,Spring,2023,1
STU0147,CRS028,55.2,Fall,2023,1
STU0147,CRS023,68.6,Fall,2024,1
STU0147,CRS040,65.7,Spring,2025,1
STU0147,CRS038,84.7,Spring,2024,1
STU0147,CRS005,76.2,Summer,2023,1
STU0147,CRS016,82.2,Fall,2023,1
STU0148,CRS003,58.8,Fall,2023,1
STU0148,CRS006,76.9,Summer,2025,1
STU0148,CRS019,53.2,Fall,2024,1
STU0148,CRS025,58.1,Spring,2024,1
STU0148,CRS017,88.1,Summer,2024,1
STU0148,CRS022,66.0,Summer,2023,1
STU0148,CRS009,77.2,Spring,2024,1
STU0148,CRS015,73.4,Fall,2023,1
STU0149,CRS009,77.0,Spring,2024,1
STU0149,CRS001,73.6,Spring,2024,1
STU0149,CRS004,60.0,Spring,2025,1
STU0149,CRS017,59.2,Spring,2024,1
STU0149,CRS013,74.5,Summer,2023,1
STU0149,CRS008,79.7,Fall,2023,1
STU0149,CRS028,76.1,Summer,2025,1
STU0149,CRS014,73.7,Fall,2023,1
STU0149,CRS035,54.6,Fall,2024,1
STU0149,CRS010,60.5,Summer,2024,1
STU0149,CRS021,60.8,Summer,2025,1
STU0149,CRS019,57.6,Spring,2023,1
STU0149,CRS007,75.4,Summer,2024,1
STU0149,CRS030,75.7,Spring,2025,1
STU0149,CRS015,86.0,Fall,2025,1
STU0150,CRS025,71.3,Summer,2023,1
STU0150,CRS019,81.3,Spring,2024,1
STU0150,CRS037,51.5,Fall,2024,1
STU0150,CRS020,72.4,Spring,2023,1
STU0150,CRS014,65.4,Fall,2024,1
STU0150,CRS022,65.1,Summer,2024,1
STU0150,CRS006,94.4,Fall,2025,1
STU0150,CRS015,74.3,Summer,2025,1
STU0150,CRS010,70.7,Summer,2025,1
STU0150,CRS035,69.1,Summer,2025,1
STU0151,CRS039,72.6,Fall,2025,1
STU0151,CRS026,57.9,Spring,2025,1
STU0151,CRS022,62.0,Summer,2025,1
STU0151,CRS017,64.0,Summer,2025,1
STU0151,CRS034,64.3,Fall,2024,1
STU0151,CRS035,51.2,Summer,2025,1
STU0151,CRS011,68.4,Fall,2024,1
STU0151,CRS013,78.1,Spring,2025,1
STU0152,CRS027,69.8,Summer,2025,1
STU0152,CRS037,62.9,Spring,2023,1
STU0152,CRS008,68.6,Summer,2025,1
STU0152,CRS015,60.1,Fall,2023,1
STU0152,CRS025,85.8,Summer,2023,1
STU0152,CRS016,68.0,Summer,2024,1
